id,campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,upload_timestamp
878,356470,"Membership Drive",2024-07-31,All,SMS,7067,389,75,3237.15,5791.96,3.42,"2024-11-20 15:56:34"
879,800174,"Category Promotion",2024-07-31,All,App,7638,347,47,2074.27,8603.47,3.08,"2024-11-20 15:56:34"
880,571624,"App Push Notification",2024-07-31,Inactive,SMS,7047,190,17,4017.57,5145.17,2.47,"2024-11-20 15:56:34"
881,884284,"Email Campaign",2024-07-31,Inactive,"Social Media",5415,268,78,2993.74,6379.18,2.97,"2024-11-20 15:56:34"
882,329114,"Referral Program",2024-07-31,Inactive,Email,7028,515,87,2941.82,8874.55,3.82,"2024-11-20 15:56:34"
883,142379,"New User Discount",2024-07-30,Premium,Email,2371,641,51,1902.77,7149.5,3.57,"2024-11-20 15:56:34"
884,237279,"Weekend Special",2024-07-30,Premium,Email,4151,128,54,4898.4,5129.08,1.54,"2024-11-20 15:56:34"
885,178296,"Festival Offer",2024-07-30,"New Users","Social Media",5309,948,14,4401.24,3702.92,3.15,"2024-11-20 15:56:34"
886,591305,"Flash Sale",2024-07-30,Inactive,App,7295,895,32,4479.89,7130.71,3.17,"2024-11-20 15:56:34"
887,346157,"Membership Drive",2024-07-30,All,"Social Media",3830,763,100,1368.8,5774.52,2.88,"2024-11-20 15:56:34"
888,204245,"Category Promotion",2024-07-30,Inactive,Email,9848,699,21,4603.37,3010.65,2.44,"2024-11-20 15:56:34"
889,521777,"App Push Notification",2024-07-30,Premium,Email,8573,486,31,4756.98,2925.47,3.44,"2024-11-20 15:56:34"
890,444130,"Email Campaign",2024-07-30,"New Users","Social Media",8942,304,58,2716.61,8999.77,3.68,"2024-11-20 15:56:34"
891,806520,"Referral Program",2024-07-30,Premium,Email,5607,811,32,2873.15,4774.69,3.81,"2024-11-20 15:56:34"
892,524893,"New User Discount",2024-07-29,All,"Social Media",9909,504,90,4711.83,6194.97,2.56,"2024-11-20 15:56:34"
893,829968,"Weekend Special",2024-07-29,Inactive,App,7655,209,57,1404.95,9112.94,1.88,"2024-11-20 15:56:34"
894,611183,"Festival Offer",2024-07-29,All,SMS,1335,386,18,1515.91,8280.68,3.97,"2024-11-20 15:56:34"
895,293118,"Flash Sale",2024-07-29,Inactive,SMS,6888,880,74,3094.1,6538.3,1.81,"2024-11-20 15:56:34"
896,836270,"Membership Drive",2024-07-29,All,SMS,5244,222,70,2402.28,6322.27,2.19,"2024-11-20 15:56:34"
897,218735,"Category Promotion",2024-07-29,Premium,App,5193,757,62,1634.45,3697.08,3.61,"2024-11-20 15:56:34"
898,953953,"App Push Notification",2024-07-29,Premium,App,4868,616,79,3763.68,7692.36,3.03,"2024-11-20 15:56:34"
899,552589,"Email Campaign",2024-07-29,Premium,"Social Media",2806,711,76,3935.06,2373.59,1.83,"2024-11-20 15:56:34"
900,355376,"Referral Program",2024-07-29,Premium,"Social Media",1023,865,19,1838.54,6334.89,3.07,"2024-11-20 15:56:34"
901,267952,"New User Discount",2024-07-28,Inactive,App,9629,944,55,4231.35,2816.73,2,"2024-11-20 15:56:34"
902,748049,"Weekend Special",2024-07-28,"New Users",App,7744,555,45,1815.25,4867.69,2.49,"2024-11-20 15:56:34"
903,515034,"Festival Offer",2024-07-28,All,"Social Media",7775,139,59,4752.07,6710.99,3.64,"2024-11-20 15:56:34"
904,512596,"Flash Sale",2024-07-28,Inactive,SMS,2664,955,34,4917.87,3579.62,2.52,"2024-11-20 15:56:34"
905,153844,"Membership Drive",2024-07-28,"New Users",Email,5116,620,85,2532.77,7188.76,3.4,"2024-11-20 15:56:34"
906,826255,"Category Promotion",2024-07-28,Inactive,SMS,9631,878,48,4635.93,5455.65,3.82,"2024-11-20 15:56:34"
907,605877,"App Push Notification",2024-07-28,All,SMS,9360,898,38,3771.86,9100.76,3.37,"2024-11-20 15:56:34"
908,854241,"Email Campaign",2024-07-28,Premium,App,2215,253,96,4222.07,7119.83,3.62,"2024-11-20 15:56:34"
909,149503,"Referral Program",2024-07-28,"New Users",App,5145,523,93,3626.15,6438.12,2.11,"2024-11-20 15:56:34"
910,437168,"New User Discount",2024-07-27,"New Users",App,7840,383,34,4855.14,9860.4,3.71,"2024-11-20 15:56:34"
911,547870,"Weekend Special",2024-07-27,All,Email,7155,115,100,3814.87,4210.84,3.4,"2024-11-20 15:56:34"
912,819189,"Festival Offer",2024-07-27,All,Email,8251,220,23,1421.1,4288.71,1.78,"2024-11-20 15:56:34"
913,822731,"Flash Sale",2024-07-27,"New Users","Social Media",1300,520,76,1927.42,4111.59,2.31,"2024-11-20 15:56:34"
914,74683,"Membership Drive",2024-07-27,Inactive,Email,7439,576,44,3917.82,9072.29,2.57,"2024-11-20 15:56:34"
915,516485,"Category Promotion",2024-07-27,All,"Social Media",4477,626,86,2516.4,2420.69,2.13,"2024-11-20 15:56:34"
916,27041,"App Push Notification",2024-07-27,Premium,Email,2523,957,12,3603.22,9873.97,3.37,"2024-11-20 15:56:34"
917,480113,"Email Campaign",2024-07-27,"New Users",Email,3254,974,82,1366.9,8439.56,2.74,"2024-11-20 15:56:34"
918,794439,"Referral Program",2024-07-27,Premium,SMS,9255,214,66,1734.4,9492.11,1.83,"2024-11-20 15:56:34"
919,841866,"New User Discount",2024-07-26,Premium,App,8624,846,32,2783.61,2399.08,3.35,"2024-11-20 15:56:34"
920,263078,"Weekend Special",2024-07-26,Premium,App,8803,940,60,4284.84,4882.68,2.55,"2024-11-20 15:56:34"
921,483473,"Festival Offer",2024-07-26,Inactive,"Social Media",4114,604,61,4844.62,4186.86,1.53,"2024-11-20 15:56:34"
922,251399,"Flash Sale",2024-07-26,"New Users",Email,9276,726,51,4401.47,9390.46,2.17,"2024-11-20 15:56:34"
923,126783,"Membership Drive",2024-07-26,All,SMS,7159,166,48,3918.23,3986.86,3.49,"2024-11-20 15:56:34"
924,576289,"Category Promotion",2024-07-26,All,SMS,8268,127,96,4544.8,7695.17,3.58,"2024-11-20 15:56:34"
925,999216,"App Push Notification",2024-07-26,Premium,"Social Media",6504,442,46,3885.79,5767.99,3.03,"2024-11-20 15:56:34"
926,701672,"Email Campaign",2024-07-26,Premium,App,3547,165,87,1393.64,8702.52,3.59,"2024-11-20 15:56:34"
927,471493,"Referral Program",2024-07-26,Inactive,Email,6334,113,22,3399.33,9732.13,2.47,"2024-11-20 15:56:34"
928,307715,"New User Discount",2024-07-25,Inactive,"Social Media",1129,691,71,3574.55,4019.62,2.84,"2024-11-20 15:56:34"
929,492367,"Weekend Special",2024-07-25,Inactive,SMS,2707,193,92,4107.16,3062,2.21,"2024-11-20 15:56:34"
930,985046,"Festival Offer",2024-07-25,Premium,"Social Media",3835,847,87,3629.31,4203.62,2.26,"2024-11-20 15:56:34"
931,915785,"Flash Sale",2024-07-25,Premium,Email,2094,314,96,2866.56,7832.03,1.6,"2024-11-20 15:56:34"
932,808285,"Membership Drive",2024-07-25,"New Users","Social Media",1483,654,25,1631.96,4492.13,3.31,"2024-11-20 15:56:34"
933,209815,"Category Promotion",2024-07-25,Inactive,"Social Media",5775,339,31,1338.81,5303.28,2.08,"2024-11-20 15:56:34"
934,538814,"App Push Notification",2024-07-25,"New Users",Email,3384,288,94,3041.61,6123.9,3.63,"2024-11-20 15:56:34"
935,691665,"Email Campaign",2024-07-25,Premium,App,5437,765,89,3726.36,6169.71,1.78,"2024-11-20 15:56:34"
936,897533,"Referral Program",2024-07-25,Premium,Email,6458,727,77,1682.87,5269.8,2.17,"2024-11-20 15:56:34"
937,335328,"New User Discount",2024-07-24,Inactive,Email,8230,570,98,4491.39,5311.63,2.15,"2024-11-20 15:56:34"
938,234930,"Weekend Special",2024-07-24,All,"Social Media",3135,830,25,3881.66,2497.19,3.91,"2024-11-20 15:56:34"
939,979341,"Festival Offer",2024-07-24,All,App,8090,553,56,4419.59,6470.58,3.14,"2024-11-20 15:56:34"
940,878275,"Flash Sale",2024-07-24,All,Email,5494,582,63,1753.58,5892.87,3.4,"2024-11-20 15:56:34"
941,258348,"Membership Drive",2024-07-24,"New Users",SMS,3169,172,33,3977.27,9975.81,3.73,"2024-11-20 15:56:34"
942,454374,"Category Promotion",2024-07-24,"New Users","Social Media",7356,656,68,3513.48,9177.68,1.95,"2024-11-20 15:56:34"
943,656922,"App Push Notification",2024-07-24,Inactive,App,3666,343,74,4496.52,2109.29,1.83,"2024-11-20 15:56:34"
944,400959,"Email Campaign",2024-07-24,Premium,Email,9453,385,33,3914.18,7660.34,1.71,"2024-11-20 15:56:34"
945,558809,"Referral Program",2024-07-24,All,"Social Media",3826,852,83,2081.05,9199.43,2.45,"2024-11-20 15:56:34"
946,149455,"New User Discount",2024-07-23,All,SMS,5385,858,55,1721.38,7136.35,3.82,"2024-11-20 15:56:34"
947,179090,"Weekend Special",2024-07-23,Inactive,"Social Media",7563,388,33,3823.92,3005.46,3.15,"2024-11-20 15:56:34"
948,641032,"Festival Offer",2024-07-23,Premium,Email,7685,956,17,3082.14,8221.14,1.89,"2024-11-20 15:56:34"
949,906585,"Flash Sale",2024-07-23,Inactive,SMS,9114,987,18,1571.3,9061.27,3.75,"2024-11-20 15:56:34"
950,605995,"Membership Drive",2024-07-23,Premium,Email,3932,797,23,3481.37,7664.15,3.16,"2024-11-20 15:56:34"
951,837216,"Category Promotion",2024-07-23,All,"Social Media",8545,196,11,2185.45,4568.82,3.5,"2024-11-20 15:56:34"
952,220469,"App Push Notification",2024-07-23,Premium,App,3611,373,63,1134.99,4552.32,3.89,"2024-11-20 15:56:34"
953,451486,"Email Campaign",2024-07-23,Inactive,App,8047,645,63,1257.39,8013.88,3.81,"2024-11-20 15:56:34"
954,591766,"Referral Program",2024-07-23,"New Users",App,2318,798,90,4113.87,9547.25,2.28,"2024-11-20 15:56:34"
955,174479,"New User Discount",2024-07-22,All,"Social Media",3799,998,24,3398.23,7590.79,2.84,"2024-11-20 15:56:34"
956,306822,"Weekend Special",2024-07-22,"New Users",Email,4804,438,74,2015.84,3411.08,3.17,"2024-11-20 15:56:34"
957,915788,"Festival Offer",2024-07-22,"New Users","Social Media",4050,654,19,4875.93,9495.08,2.9,"2024-11-20 15:56:34"
958,596227,"Flash Sale",2024-07-22,"New Users",Email,4091,282,27,3719.26,9449.68,3.34,"2024-11-20 15:56:34"
959,23552,"Membership Drive",2024-07-22,All,SMS,8825,282,16,1657.29,3088.76,2.66,"2024-11-20 15:56:34"
960,109358,"Category Promotion",2024-07-22,Inactive,SMS,2484,817,88,3937.89,7277.89,1.98,"2024-11-20 15:56:34"
961,751406,"App Push Notification",2024-07-22,"New Users",SMS,4209,381,89,1582.35,5557.25,1.94,"2024-11-20 15:56:34"
962,408608,"Email Campaign",2024-07-22,Inactive,Email,1846,753,15,2876.16,2056.14,3.89,"2024-11-20 15:56:34"
963,282735,"Referral Program",2024-07-22,All,Email,5297,669,95,2929.05,9928.88,3.16,"2024-11-20 15:56:34"
964,371941,"New User Discount",2024-07-21,"New Users",App,1347,547,74,1024,3800.89,3.1,"2024-11-20 15:56:34"
965,436061,"Weekend Special",2024-07-21,All,App,4015,632,87,4323.49,2193.03,2.94,"2024-11-20 15:56:34"
966,246987,"Festival Offer",2024-07-21,Premium,SMS,1768,256,64,2270.07,3531.3,2.74,"2024-11-20 15:56:34"
967,951363,"Flash Sale",2024-07-21,Inactive,SMS,5110,298,54,4827.04,9804.36,2.96,"2024-11-20 15:56:34"
968,2988,"Membership Drive",2024-07-21,Inactive,App,8472,701,51,3923.89,3691.64,1.51,"2024-11-20 15:56:34"
969,415707,"Category Promotion",2024-07-21,"New Users",Email,6666,405,92,2106.13,3481.58,3.41,"2024-11-20 15:56:34"
970,208932,"App Push Notification",2024-07-21,"New Users","Social Media",9557,611,12,3257.03,3076.44,3.66,"2024-11-20 15:56:34"
971,702383,"Email Campaign",2024-07-21,Inactive,Email,3976,687,29,3378.54,3248.42,2.41,"2024-11-20 15:56:34"
972,789166,"Referral Program",2024-07-21,Inactive,App,2361,173,93,2182,2309.55,2.71,"2024-11-20 15:56:34"
973,733320,"New User Discount",2024-07-20,"New Users","Social Media",5217,673,97,2226.61,3176.98,2.27,"2024-11-20 15:56:34"
974,664577,"Weekend Special",2024-07-20,"New Users",SMS,8025,874,11,3169.96,5378.85,3.26,"2024-11-20 15:56:34"
975,50715,"Festival Offer",2024-07-20,Inactive,Email,9611,902,63,1329.49,7553.54,1.96,"2024-11-20 15:56:34"
976,573344,"Flash Sale",2024-07-20,Premium,Email,3379,865,85,1213.41,7983.76,3.86,"2024-11-20 15:56:34"
977,978121,"Membership Drive",2024-07-20,All,"Social Media",2073,565,60,1486.24,5993.41,2.26,"2024-11-20 15:56:34"
978,317794,"Category Promotion",2024-07-20,All,Email,3314,382,82,3278.02,5656.04,2.38,"2024-11-20 15:56:34"
979,110614,"App Push Notification",2024-07-20,Inactive,Email,4130,959,66,3815.76,7480.82,2.5,"2024-11-20 15:56:34"
980,913714,"Email Campaign",2024-07-20,Premium,SMS,3892,530,33,4972.08,9082.47,3.32,"2024-11-20 15:56:34"
981,379833,"Referral Program",2024-07-20,Inactive,App,9875,527,90,4312.88,6111.33,2.96,"2024-11-20 15:56:34"
982,502855,"New User Discount",2024-07-19,All,App,1082,480,34,1650.2,7354.26,3.91,"2024-11-20 15:56:34"
983,234616,"Weekend Special",2024-07-19,"New Users",Email,3551,739,59,4340.54,5844.89,3.99,"2024-11-20 15:56:34"
984,97633,"Festival Offer",2024-07-19,Premium,"Social Media",2598,326,10,4043.62,4715.53,3.09,"2024-11-20 15:56:34"
985,464736,"Flash Sale",2024-07-19,All,"Social Media",7155,158,92,1324.52,4773.46,3.83,"2024-11-20 15:56:34"
986,353262,"Membership Drive",2024-07-19,All,"Social Media",9944,551,87,3411.38,8506.09,3.38,"2024-11-20 15:56:34"
987,943724,"Category Promotion",2024-07-19,Inactive,App,8474,678,65,4335.04,5372.35,2.55,"2024-11-20 15:56:34"
988,975447,"App Push Notification",2024-07-19,Premium,App,2217,390,79,3183.66,8925.23,2.25,"2024-11-20 15:56:34"
989,964738,"Email Campaign",2024-07-19,"New Users",App,4415,931,26,2594.55,2915.95,3.61,"2024-11-20 15:56:34"
990,88024,"Referral Program",2024-07-19,Premium,Email,1201,866,11,1443.96,5404.69,3.82,"2024-11-20 15:56:34"
991,760467,"New User Discount",2024-07-18,Inactive,App,5229,638,18,4087.39,6210.84,2.74,"2024-11-20 15:56:34"
992,834572,"Weekend Special",2024-07-18,Inactive,Email,4796,572,19,1237.44,3298.31,3.46,"2024-11-20 15:56:34"
993,342113,"Festival Offer",2024-07-18,"New Users",SMS,3407,705,39,3489.26,8606.84,3.13,"2024-11-20 15:56:34"
994,882119,"Flash Sale",2024-07-18,All,"Social Media",2364,872,50,2932.34,3092.27,3.9,"2024-11-20 15:56:34"
995,752217,"Membership Drive",2024-07-18,Premium,Email,9073,750,65,1530.69,8440.89,3.34,"2024-11-20 15:56:34"
996,783705,"Category Promotion",2024-07-18,"New Users",App,7715,851,18,3437.52,2328.8,1.91,"2024-11-20 15:56:34"
997,183782,"App Push Notification",2024-07-18,All,Email,2867,918,86,4764.01,8747.87,1.52,"2024-11-20 15:56:34"
998,757777,"Email Campaign",2024-07-18,"New Users",Email,2090,447,25,4475.46,2201.66,2.25,"2024-11-20 15:56:34"
999,744292,"Referral Program",2024-07-18,All,"Social Media",4068,258,61,3514.21,4806.66,2.82,"2024-11-20 15:56:34"
1000,655671,"New User Discount",2024-07-17,Inactive,"Social Media",3976,190,77,1307.47,5541.21,3.55,"2024-11-20 15:56:34"
